"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDFG","WSFG"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-11-29","0.00","0.0",,,"22","8",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-11-30","0.00","0.0","1.6",,"24","5",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-01","0.05","0.5","1.2",,"29","19",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-02","0.09","0.9","1.6",,"32","27",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-03","0.00","0.0","1.6",,"33","30",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-04","0.00","0.0",,,"35","22",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-05","0.02","0.0","1.6",,"49","30",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-06","0.00","0.0",,,"40","29",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-07","0.00","0.0",,,"29","19",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-08","0.00","0.0",,,"27","14",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-09","0.31","3.1","0.8",,"37","23",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-10","0.00","0.0","2.0",,"34","15",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-11","0.02","0.2","2.0",,"22","6",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-12","0.00","0.0","2.0",,"18","-4",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-13","0.00","0.0","2.0",,"16","-4",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-14","0.20","2.0","2.0",,"4","-7",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-15",,,"5.9",,,,,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-16","0.00","0.0","7.5",,"8","-10",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-17","0.05","0.6","5.1",,"6","-14",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-18",,,"5.5",,,,,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-19",,,"5.9",,,,,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-20","0.57","5.7","4.3",,"32","17",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-21",,,"8.3",,"20",,,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-22","0.84","3.6","10.6",,"19","15",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-23","0.02","0.2","11.0",,"22","15",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-24",,,"11.0",,,,,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-25","0.00","0.0","10.6",,"7","-6",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-26","0.09","0.9","10.2",,"16","3",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-27","0.01","0.1","10.6",,"24","12",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-28","0.01","0.0","9.8",,"35","22",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-29","0.00","0.0","8.7",,"34","13",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-30","0.01","0.0","8.7",,"18","-1",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2013-12-31","0.05","0.5","8.7",,"5","-6",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-01","0.00","0.0","9.1",,"2","-12",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-02","0.06","0.6","9.1",,"-9","-17",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-03","0.00","0.0","8.3",,"-3","-12",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-04","0.00","0.0","7.9",,"17","-10",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-05","0.55","0.7","7.5",,"33","9",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-06","0.42","0.2","7.1",,"45","12",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-07","0.01","0.1","6.3",,"12","2",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-08","0.00","0.0","6.3",,"16","6",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-09","0.00","0.0",,,"18","10",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-10","0.00","0.0","5.9",,"24","6",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-11","0.24","0.0","5.5",,"45","20",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-12","0.00","0.0","5.1",,"40","33",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-13","0.00","0.0","4.7",,"41","30",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-14","0.21","0.0","3.5",,"40","30",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-15","0.01","0.0","3.1",,"35","25",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-16","0.00","0.0","2.8",,"31","23",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-17","0.02","0.2","2.4",,"33","23",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-18","0.01","0.1","2.4",,"36","19",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-19","0.06","0.6","2.4",,"28","20",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-20","0.05","0.6","2.8",,"20","-5",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-21","0.00","0.0","2.8",,"-2","-11",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-22","0.00","0.0","2.8",,"0","-14",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-23","0.00","0.0","2.8",,"0","-10",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-24","0.00","0.0","2.4",,"15","-11",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-25","0.08","0.8","2.4",,"22","4",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-26","0.02","0.2","2.4",,"7","-7",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-27","0.22","2.0","2.8",,"20","0",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-28","0.00","0.0","2.8",,"13","-4",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-29","0.00","0.0","2.8",,"15","6",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-30","0.00","0.0","2.8",,"24","9",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-01-31","0.00","0.0","2.8",,"34","19",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-01","0.47","4.7","2.8",,"30","12",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-02","0.18","1.8","6.7",,"30","18",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-03","0.00","0.0","6.7",,"20","4",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-04","0.00","0.0","6.3",,"21","2",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-05","0.21","2.1","6.3",,"18","4",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-06","0.02","0.2","7.5",,"15","-4",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-07","0.00","0.0","7.5",,"18","9",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-08","0.00","0.0","4.7",,"22","10",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-09","0.06","0.6","4.7",,"19","9",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-10","0.02","0.2","4.7",,"20","3",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-11","0.00","0.0","4.7",,"12","-3",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-12","0.00","0.0","4.7",,"14","-10",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-13","0.07","0.8","4.7",,"21","-1",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-14","0.49","4.9","7.1",,"28","21",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-15","0.00","0.0","7.9",,"22","11",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-16","0.00","0.0","7.9",,"15","4",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-17","0.00","0.0","7.5",,"14","1",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-18","0.09","0.9","7.5",,"26","4",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-19","0.00","0.0","7.9",,"35","22",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-20","0.00","0.0","7.1",,"37","23",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-21","0.76","0.0","5.5",,"40","31",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-22","0.00","0.0","2.0",,"43","29",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-23","0.00","0.0","2.0",,"35","24",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-24","0.01","0.1","2.0",,"24","13",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-25","0.00","0.0","2.0",,"16","9",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-26","0.06","0.6","2.0",,"15","5",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-27","0.02","0.2","2.0",,"20","5",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-02-28","0.00","0.0","2.0",,"10","-1",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-01","0.08","0.8","2.0",,"26","6",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-02","0.02","0.2","2.4",,"22","2",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-03","0.00","0.0","2.0",,"9","-1",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-04","0.06","0.6","2.0",,"12","-1",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-05","0.00","0.0","2.4",,"16","0",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-06","0.00","0.0","2.4",,"17","-4",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-07","0.00","0.0","2.4",,"32","-1",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-08","0.03","0.3","2.0",,"36","19",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-09","0.12","1.2","2.0",,"25","9",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-10","0.16","1.6","2.8",,"33","22",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-11","0.00","0.0","3.9",,"41","32",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-12","0.61","6.1","2.0",,"35","11",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-13","0.09","0.9","6.3",,"20","4",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-14","0.00","0.0","6.3",,"36","2",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-15","0.02","0.1","3.1",,"40","17",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-16","0.00","0.0","2.0",,"17","7",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-17","0.00","0.0","2.0",,"20","2",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-18","0.00","0.0","2.0",,"27","7",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-19","0.07","0.2","2.0",,"38","16",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-20","0.10","0.1","1.6",,"37","31",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-21","0.01","0.1","0.8",,"36","27",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-22","0.38","3.8","0.8",,"33","25",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-23","0.00","0.0","2.4",,"32","8",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-24","0.00","0.0","2.4",,"24","2",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-25","0.00","0.0","2.4",,"30","11",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-26","0.00","0.0","2.0",,"28","14",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-27","0.01","0.1","2.0",,"29","8",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-28","0.60","1.7","3.5",,"39","27",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-29","0.00","0.0","1.2",,"38","33",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-30","0.60","6.0","2.8",,"33","29",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-03-31","0.00","0.0","4.7",,"42","29",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-01","0.00","0.0","3.5",,"40","26",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-02","0.00","0.0","2.0",,"41","34",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-03","0.00","0.0","0.8",,"37","28",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-04","0.66","0.0","0.4",,"45","26",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-05","0.05","0.0","0.0",,"40","33",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-06","0.00","0.0","0.0",,"44","30",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-07","0.25","0.0","0.0",,"55","32",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-08","0.89","0.0",,,"41","37",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-09","0.00","0.0",,,"41","30",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-10","0.16","0.0",,,"61","29",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-11","0.00","0.0",,,"53","37",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-12","0.00","0.0",,,"58","35",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-13","0.32","0.0",,,"53","37",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-14","0.35","0.0",,,"76","36",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-15","0.35","0.2","0.0",,"61","23",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-16","0.00","0.0","0.0",,"33","19",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-17","0.00","0.0",,,"46","27",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-18","0.00","0.0",,,"51","35",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-19","0.02","0.0",,,"51","31",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-20","0.00","0.0",,,"57","27",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-21","0.05","0.0",,,"67","45",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-22","0.41","0.0",,,"55","45",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-23","0.00","0.0",,,"53","38",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-24","0.00","0.0",,,"56","35",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-25","0.00","0.0",,,"53","31",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-26","0.45","0.0",,,"47","37",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-27","0.08","0.0",,,"51","36",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-28","0.00","0.0",,,"54","35",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-29","0.11","0.0",,,"62","42",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-04-30","1.21","0.0",,,"51","41",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-01","0.32","0.0",,,"61","43",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-02","0.02","0.0",,,"55","47",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-03","0.03","0.0",,,"61","46",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-04","0.76","0.0",,,"54","45",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-05","0.00","0.0",,,"56","43",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-06","0.00","0.0",,,"59","40",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-07","0.00","0.0",,,"60","38",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-08","0.00","0.0",,,"62","41",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-09","0.17","0.0",,,"69","48",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-10","0.17","0.0",,,"75","53",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-11","0.00","0.0",,,"71","53",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-12","0.00","0.0",,,"72","48",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-13","0.06","0.0",,,"65","47",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-14","0.00","0.0",,,"77","56",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-15","0.00","0.0",,,"83","63",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-16","1.17","0.0",,,"72","51",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-17","0.43","0.0",,,"60","47",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-18","0.00","0.0",,,"62","43",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-19","0.00","0.0",,,"68","49",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-20","0.00","0.0",,,"73","48",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-21","0.00","0.0",,,"75","51",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-22","0.04","0.0",,,"66","55",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-23","0.00","0.0",,,"69","51",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-24","0.00","0.0",,,"71","53",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-25","0.18","0.0",,,"77","49",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-26","0.14","0.0",,,"73","61",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-27","0.17","0.0",,,"62","47",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-28","0.02","0.0",,,"61","47",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-29","0.00","0.0",,,"69","43",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-30","0.08","0.0",,,"73","54",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-05-31","0.00","0.0",,,"68","48",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-01","0.00","0.0",,,"77","49",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-02","0.00","0.0",,,"87","60",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-03","0.87","0.0",,,"83","66",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-04","0.01","0.0",,,"70","57",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-05","0.02","0.0",,,"63","56",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-06","0.00","0.0",,,"73","55",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-07","0.00","0.0",,,"81","56",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-08","0.00","0.0",,,"82","58",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-09","0.00","0.0",,,"82","67",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-10","0.02","0.0",,,"76","60",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-11","0.41","0.0",,,"75","56",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-12","1.03","0.0",,,"64","55",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-13","1.63","0.0",,,"68","62",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-14","0.06","0.0",,,"68","58",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-15","0.00","0.0",,,"74","56",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-16","0.00","0.0",,,"77","53",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-17","0.92","0.0",,,"81","57",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-18","0.08","0.0",,,"78","62",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-19","0.00","0.0",,,"76","58",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-20","0.00","0.0",,,"71","54",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-21","0.00","0.0",,,"72","51",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-22","0.00","0.0",,,"75","53",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-23","0.00","0.0",,,"80","56",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-24","1.57","0.0",,,"71","67",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-25","0.01","0.0",,,"75","65",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-26","0.00","0.0",,,"79","63",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-27","0.00","0.0",,,"83","59",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-28","0.00","0.0",,,"85","61",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-29","0.00","0.0",,,"87","66",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-06-30","0.00","0.0",,,"85","73",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-01","0.00","0.0",,,"92","71",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-02","0.00","0.0",,,"86","70",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-03","0.02","0.0",,,"76","66",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-04","0.13","0.0",,,"74","61",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-05","0.00","0.0",,,"82","58",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-06","0.00","0.0",,,"81","66",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-07","0.39","0.0",,,"74","67",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-08","0.28","0.0",,,"87","66",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-09","0.00","0.0",,,"74","64",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-10","0.00","0.0",,,"74","58",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-11","0.00","0.0",,,"78","56",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-12","0.00","0.0",,,"81","61",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-13","0.43","0.0",,,"75","67",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-14","0.00","0.0",,,"75","64",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-15","0.11","0.0",,,"71","64",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-16","0.00","0.0",,,"77","62",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-17","0.01","0.0",,,"74","57",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-18","0.00","0.0",,,"79","57",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-19","0.00","0.0",,,"81","62",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-20","0.00","0.0",,,"82","66",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-21","0.00","0.0",,,"85","69",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-22","0.00","0.0",,,"85","69",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-23","0.45","0.0",,,"80","64",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-24","0.00","0.0",,,"73","57",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-25","0.00","0.0",,,"78","58",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-26","0.01","0.0",,,"79","61",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-27","0.40","0.0",,,"77","64",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-28","0.39","0.0",,,"65","58",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-29","0.00","0.0",,,"70","54",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-30","0.03","0.0",,,"75","57",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-07-31","0.50","0.0",,,"71","58",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2014-08-01","0.00","0.0",,,"79","59",,
